pair_nums,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
147,6.0,5.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,6.0,7.0,5.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,5.0,6.0,7.0,3.0,4.0,7.0,6.0,3.0,6.0,6.0,4.0,6.0,5.0,6.0,7.0,5.0,2.0,5.0,4.0,4.0,5.0,4.0,2.0,1.0,4.0,2.0,4.0,6.0,5.0,6.0,5.0,6.0,7.0,5.0,6.0,7.0,4.0,6.0,3.0,5.0,3.0
148,4.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,7.0,5.0,4.0,4.0,7.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0
149,4.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,2.0,5.0,6.0,2.0,2.0,4.0,7.0,6.0,4.0,5.0,7.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
150,7.0,6.0,3.0,7.0,5.0,7.0,6.0,4.0,4.0,7.0,6.0,6.0,4.0,4.0,6.0,5.0,7.0,6.0,4.0,5.0,6.0,7.0,5.0,5.0,7.0,6.0,5.0,7.0,7.0,4.0,7.0,7.0,7.0,5.0,6.0,4.0,6.0,5.0,4.0,6.0,4.0,4.0,5.0,6.0,6.0,4.0,7.0,4.0,6.0,5.0,7.0,7.0,6.0,6.0,7.0,4.0,5.0,5.0,6.0,4.0
151,6.0,5.0,3.0,4.0,3.0,7.0,4.0,5.0,2.0,4.0,7.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,7.0,6.0,3.0,3.0,7.0,6.0,2.0,4.0,6.0,3.0,7.0,5.0,6.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,6.0,3.0,4.0,6.0,3.0,2.0,3.0,5.0,7.0,6.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0
152,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0
153,7.0,6.0,2.0,4.0,5.0,6.0,6.0,5.0,3.0,5.0,5.0,3.0,3.0,2.0,5.0,4.0,5.0,4.0,1.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,3.0,4.0,6.0,1.0,7.0,5.0,6.0,3.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,7.0,4.0,6.0,6.0,1.0,4.0,3.0,4.0,2.0
154,5.0,5.0,4.0,6.0,5.0,7.0,6.0,5.0,4.0,7.0,5.0,4.0,4.0,3.0,4.0,5.0,6.0,5.0,4.0,6.0,7.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,7.0,4.0,6.0,5.0,5.0,6.0,6.0,4.0,3.0,4.0,5.0,6.0,3.0,3.0,3.0,5.0,5.0,3.0,7.0,5.0,3.0,4.0,5.0,6.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0
155,5.0,4.0,2.0,5.0,4.0,4.0,6.0,5.0,1.0,7.0,3.0,2.0,2.0,1.0,4.0,3.0,7.0,4.0,3.0,3.0,4.0,6.0,1.0,4.0,6.0,3.0,2.0,3.0,5.0,2.0,5.0,4.0,7.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,5.0,5.0,1.0,3.0,7.0,5.0,4.0,6.0,5.0,7.0,4.0,7.0,6.0,2.0,5.0,5.0,6.0,5.0
156,5.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,1.0,6.0,3.0,3.0,2.0,1.0,4.0,3.0,5.0,4.0,2.0,5.0,5.0,7.0,2.0,3.0,4.0,5.0,3.0,4.0,7.0,1.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,4.0,3.0,5.0,6.0,5.0,5.0,4.0,5.0,7.0,7.0,6.0,5.0,2.0,5.0,5.0,5.0,4.0
157,6.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0,3.0,2.0,6.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,7.0,5.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0
158,4.0,6.0,1.0,3.0,5.0,4.0,3.0,2.0,1.0,7.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,3.0,3.0,6.0,7.0,4.0,3.0,3.0,6.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,5.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,5.0,6.0,3.0,2.0,4.0,4.0,7.0,4.0,3.0,3.0,2.0,3.0,5.0,5.0,4.0
159,5.0,5.0,1.0,4.0,3.0,6.0,2.0,3.0,1.0,3.0,5.0,2.0,1.0,2.0,5.0,2.0,4.0,2.0,1.0,3.0,3.0,4.0,1.0,3.0,6.0,5.0,3.0,5.0,6.0,2.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0,4.0,5.0,4.0
160,5.0,4.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,5.0,6.0,7.0,1.0,1.0,4.0,3.0,1.0,5.0,4.0,1.0,6.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,2.0,2.0,4.0,1.0,2.0,6.0,1.0,2.0,3.0,5.0,7.0,5.0,7.0,6.0,1.0,3.0,3.0,6.0,4.0
161,7.0,5.0,3.0,5.0,5.0,6.0,5.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,3.0,6.0,1.0,2.0,7.0,2.0,1.0,5.0,6.0,1.0,5.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,6.0,1.0,2.0,5.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,7.0,1.0,2.0,4.0,5.0,2.0
162,5.0,4.0,2.0,3.0,5.0,7.0,3.0,5.0,3.0,7.0,4.0,5.0,2.0,1.0,4.0,4.0,6.0,3.0,3.0,4.0,5.0,7.0,2.0,3.0,7.0,5.0,2.0,3.0,6.0,1.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0,4.0,6.0,5.0,4.0,5.0,7.0,3.0,5.0,5.0,4.0,4.0,6.0,5.0,5.0,7.0,6.0,4.0,3.0,5.0,3.0,4.0,3.0
163,6.0,6.0,3.0,6.0,5.0,7.0,4.0,5.0,2.0,5.0,2.0,2.0,1.0,2.0,7.0,3.0,4.0,3.0,2.0,5.0,6.0,7.0,3.0,5.0,6.0,5.0,3.0,6.0,5.0,3.0,6.0,6.0,5.0,5.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,7.0,7.0,3.0,4.0,2.0,6.0,4.0,4.0,2.0
164,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,7.0,2.0,4.0,6.0,4.0,3.0,5.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0
165,6.0,6.0,3.0,3.0,3.0,5.0,4.0,4.0,2.0,4.0,6.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,5.0,4.0,5.0,2.0,4.0,5.0,5.0,4.0,2.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,3.0,2.0
166,5.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,4.0,3.0,2.0,4.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,6.0,3.0,1.0,6.0,2.0,1.0,1.0,2.0,6.0,2.0
167,4.0,2.0,1.0,3.0,3.0,5.0,4.0,2.0,1.0,6.0,5.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,5.0,5.0,6.0,2.0,4.0,4.0,5.0,3.0,5.0,6.0,1.0,6.0,5.0,7.0,2.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,3.0,6.0,7.0,4.0,7.0,6.0,5.0,5.0,6.0,5.0,3.0,6.0,5.0,6.0,3.0
168,6.0,6.0,1.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,5.0,4.0,2.0,2.0,7.0,5.0,1.0,4.0,6.0,5.0,7.0,3.0,7.0,6.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,3.0,1.0,6.0,6.0,5.0,3.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,7.0,4.0,5.0,3.0
169,4.0,6.0,3.0,6.0,4.0,7.0,3.0,4.0,2.0,5.0,7.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0,4.0,6.0,6.0,2.0,2.0,5.0,7.0,2.0,3.0,6.0,2.0,7.0,6.0,6.0,7.0,5.0,3.0,2.0,3.0,1.0,5.0,3.0,3.0,2.0,7.0,2.0,3.0,6.0,3.0,3.0,3.0,5.0,6.0,6.0,4.0,5.0,2.0,5.0,1.0,6.0,4.0
170,6.0,4.0,3.0,6.0,7.0,7.0,4.0,4.0,3.0,6.0,6.0,5.0,5.0,2.0,4.0,4.0,3.0,4.0,3.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,4.0,2.0,6.0,3.0,4.0,3.0,6.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,6.0,6.0,6.0,5.0,6.0,3.0,3.0,4.0,5.0,3.0
171,7.0,6.0,2.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,6.0,1.0,2.0,1.0,2.0,3.0,5.0,3.0,2.0,2.0,6.0,5.0,3.0,2.0,6.0,6.0,2.0,2.0,5.0,2.0,4.0,3.0,6.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0
172,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,4.0,6.0,4.0,6.0,4.0,3.0,6.0,4.0,6.0,4.0,4.0,6.0,5.0,4.0,5.0,6.0,4.0,4.0,6.0,6.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,7.0,6.0,4.0,6.0,4.0,4.0,4.0,5.0,4.0
173,4.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,3.0,4.0,7.0,2.0,4.0,4.0,6.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
174,3.0,3.0,1.0,2.0,5.0,4.0,3.0,4.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,5.0,4.0,3.0,5.0,7.0,7.0,5.0,5.0,7.0,5.0,4.0,6.0,6.0,4.0,6.0,6.0,6.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,2.0,5.0,2.0,3.0,4.0,3.0,4.0,4.0,5.0,6.0,6.0,5.0,6.0,4.0,4.0,3.0,5.0,3.0
175,5.0,5.0,3.0,4.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
176,5.0,6.0,3.0,4.0,5.0,6.0,5.0,4.0,5.0,6.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,6.0,4.0,6.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,6.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0,6.0,4.0
177,5.0,4.0,1.0,5.0,5.0,4.0,3.0,3.0,3.0,6.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,3.0,6.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0
178,5.0,6.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,6.0,2.0,1.0,6.0,5.0,5.0,3.0,3.0,7.0,6.0,1.0,5.0,7.0,2.0,5.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,5.0,5.0,2.0,3.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,4.0,6.0,6.0
179,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,7.0,7.0,4.0,6.0,5.0,6.0,5.0,4.0,6.0,4.0,7.0,6.0,6.0,6.0,6.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,7.0,5.0,5.0,6.0,7.0,7.0,6.0,6.0,7.0,5.0,6.0,6.0,7.0,6.0
180,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,6.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,6.0,5.0,5.0,6.0,3.0,4.0,5.0,5.0,4.0
181,4.0,5.0,5.0,4.0,3.0,7.0,5.0,3.0,5.0,5.0,7.0,5.0,2.0,2.0,6.0,4.0,6.0,4.0,1.0,4.0,6.0,5.0,2.0,4.0,7.0,5.0,3.0,4.0,7.0,3.0,5.0,4.0,6.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,7.0,3.0,4.0,4.0,6.0,4.0
182,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0
183,6.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,1.0,6.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,6.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0
184,5.0,4.0,2.0,5.0,4.0,6.0,6.0,4.0,3.0,6.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,6.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,6.0,4.0,3.0,5.0,4.0,6.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0
185,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,3.0,4.0,6.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
186,5.0,5.0,4.0,4.0,5.0,6.0,4.0,4.0,2.0,5.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,6.0,6.0,3.0,4.0,4.0,5.0,3.0,3.0,6.0,2.0,6.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,6.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,2.0
187,6.0,4.0,2.0,4.0,5.0,6.0,5.0,4.0,4.0,7.0,7.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,4.0,4.0,7.0,4.0,5.0,4.0,6.0,6.0,5.0,2.0,2.0,3.0,5.0,6.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,6.0,3.0,4.0,4.0,5.0,4.0
188,6.0,5.0,2.0,5.0,2.0,7.0,2.0,3.0,1.0,7.0,5.0,2.0,1.0,2.0,2.0,3.0,5.0,5.0,3.0,4.0,6.0,4.0,3.0,4.0,6.0,5.0,3.0,3.0,6.0,3.0,6.0,6.0,6.0,4.0,5.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0
189,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0
190,6.0,4.0,3.0,5.0,6.0,6.0,5.0,5.0,3.0,6.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,3.0,4.0,7.0,6.0,5.0,4.0,6.0,2.0,7.0,6.0,6.0,5.0,5.0,3.0,5.0,4.0,5.0,6.0,5.0,3.0,3.0,7.0,4.0,4.0,6.0,4.0,3.0,4.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,3.0,6.0,6.0
191,5.0,3.0,4.0,4.0,4.0,6.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,3.0,5.0,3.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,6.0,3.0,4.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0
192,5.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0
193,4.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0
194,3.0,5.0,1.0,3.0,5.0,6.0,2.0,2.0,2.0,6.0,6.0,3.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,5.0,7.0,5.0,2.0,4.0,6.0,4.0,3.0,3.0,7.0,3.0,5.0,4.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,1.0,6.0,2.0,4.0,5.0,3.0,4.0,3.0,6.0,7.0,7.0,6.0,6.0,2.0,4.0,4.0,6.0,4.0
195,7.0,6.0,4.0,6.0,6.0,5.0,6.0,5.0,4.0,7.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,6.0,6.0,7.0,3.0,4.0,7.0,6.0,4.0,6.0,6.0,4.0,6.0,6.0,7.0,6.0,5.0,2.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0
196,5.0,5.0,3.0,5.0,5.0,6.0,4.0,4.0,3.0,6.0,6.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,6.0,6.0,7.0,3.0,3.0,5.0,5.0,3.0,6.0,6.0,3.0,4.0,5.0,6.0,4.0,5.0,2.0,3.0,3.0,4.0,6.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0
197,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0
198,4.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,6.0,5.0,2.0,2.0,4.0,3.0,2.0,4.0,5.0,1.0,4.0,3.0,5.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,3.0,4.0,1.0,4.0,1.0
199,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0
200,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,5.0,4.0,1.0,3.0,5.0,2.0,5.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,2.0,5.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0
201,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,6.0,6.0,6.0,3.0,4.0,7.0,5.0,4.0,3.0,6.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0,5.0,6.0,7.0,3.0,4.0,4.0,5.0,4.0
202,6.0,6.0,3.0,3.0,4.0,6.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,7.0,5.0,4.0,5.0,6.0,3.0,6.0,4.0,5.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,3.0,2.0,1.0,4.0,1.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0
203,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0
